lon,lat,address,city_contribution
17.6503974,47.6874569,"Győr, Hungary",1090753.73
17.6627635,49.2244365,"Zlin, Czech Republic",644580.17
17.6900802,52.1705764,"Pyzdry, Poland",125650
17.7234191,59.6191463,"Sigtuna, Sweden",281064
17.750921,59.47772,"Kungsängen, Sweden",125010
17.7532511,54.544642,"Lebork, Poland",41108.5
17.7870549,51.8963285,"Pleszew, Poland",44704
17.7967639,46.3593606,"Kaposvár, Hungary",37800
17.8004921,59.197034,"147 63 Uttran, Sweden",233043
17.8077578,43.3437748,"Mostar 88000, Bosnia and Herzegovina",154320
17.8253957,48.7568395,"Nové Mesto nad Váhom, Slovakia",386841
17.827155,48.5917973,"921 01 Piešťany, Slovakia",659982.5
17.8309572,59.199859,"Tumba, Botkyrka, Sweden",205032
17.8348558,53.1278141,"Łochowo, Poland",232815
17.836804,59.410065,"175 41 Järfälla, Sweden",1336266
17.8691434,59.3670813,"Vällingby, Hässelby-Vällingby, Stockholm, Sweden",666315
17.8851202,46.9599039,"Balatonfüred, Hungary",599250
17.8880006,46.9128663,"Tihany, Hungary",1192307.45
17.9077432,44.2034392,"Zenica, Bosnia and Herzegovina",1e+05
17.9093019,47.1028087,"Veszprém, Hungary",1879807.34
17.9212976,50.6751067,"Opole, Poland",208283
17.9397131,59.3397832,"Bromma, Stockholm, Sweden",1626126
17.9408714,62.6322698,"Härnösand, Sweden",10720
17.9417616,40.6327278,"72100 Brindisi, Province of Brindisi, Italy",2638937.2
17.9464824,59.4024341,"Kista, Stockholm, Sweden",12682785.43
17.9663093,59.3670471,"Sundbyberg, Sweden",601960.65
17.966667,59.3,"Hägersten, Hägersten-Liljeholmen, Stockholm, Sweden",736880.8
17.9787811,47.6412136,"Bábolna, 2943 Hungary",278783
17.9821561,59.23633,"Huddinge, Sweden",950653.38
17.9938523,49.3389251,"755 01 Vsetin, Czech Republic",7791.6
18.0084334,59.3688791,"Solna, Sweden",15980125.94
18.0084378,53.1234804,"Bydgoszcz, Poland",1236074.8
18.0116081,45.1631431,"Slavonski Brod, Croatia",204000
18.019075,59.4079049,"Danderyd, Sweden",2162112.6
18.0280403,48.3457384,"951 41 Lužianky, Slovakia",177680
18.0685808,59.3293235,"Stockholm, Sweden",454876992.4
18.0703299,59.4419,"Täby, Sweden",934343.3
18.076376,48.3061414,"Nitra, Slovakia",1056593
18.0834523,59.2583266,"Farsta, Stockholm, Sweden",539059
18.0853462,51.7672799,"Kalisz, Poland",255400
18.0903005,59.3970725,"Djursholm, Danderyd, Sweden",193416
18.0944238,42.6506606,"Dubrovnik, Croatia",53000
18.09998,53.84455,"Czarna Woda, Poland",369472
18.119361,51.5060692,"Grabów nad Prosną, Poland",95680
18.1413702,59.17555,"136 38 Haninge, Sweden",477036.11
18.1430308,49.4585261,"756 61 Rožnov pod Radhoštěm, Czech Republic",1106530.22
18.156042,59.307903,"Nacka, Sweden",714417.6
18.1686554,49.8412354,"708 00 Ostrava-Pustkovec, Czech Republic",61165.64
18.1732701,49.8285261,"708 00 Ostrava-Poruba, Czech Republic",1444138.89
18.1750161,40.3515155,"73100 Lecce, Province of Lecce, Italy",15805423.5
18.2199165,50.0915234,"Raciborz, Poland",85740
18.2199984,49.7792033,"Výškovice, 700 30 Ostrava-Ostrava-jih, Czech Republic",46759
18.2258318,53.0832531,"Solec Kujawski, Poland",301236.75
18.2261844,50.3498805,"Kędzierzyn-Koźle, Poland",24683
18.232266,46.0727345,"Pécs, Hungary",8090661.59
18.2510729,52.2230334,"Konin, Poland",80945.6
18.2516461,40.2067962,"73010 Zollino LE, Italy",282216
18.2625243,49.8209226,"Ostrava, Czech Republic",669752.6
18.2833919,59.2425954,"Tyresö, Sweden",519910
18.2878216,49.8005836,"Kunčice, 719 00 Ostrava-Slezská Ostrava, Czech Republic",36525
18.2931742,46.508822,"Gyulaj, Hungary",12305
18.2993645,47.0601257,"Polgárdi, 8154 Hungary",800394
18.310783,59.4802773,"Åkersberga, Sweden",467222
18.3291804,53.0949624,"Zławieś Wielka, Poland",146599.3
18.3569743,49.9043259,"Novy Bohumin, Czech Republic",130067
18.3653411,60.2593019,"Östhammar, Sweden",126774.65
18.3976604,50.0798837,"Czernica, Poland",93730
18.404818,47.569246,"Tatabánya, Hungary",354623.75
18.40746,52.89463,"Gniewkowo, Poland",199486
18.4130763,43.8562586,"Sarajevo, Bosnia and Herzegovina",1186555.68
18.4221358,47.1860262,"Székesfehérvár, Hungary",117000
18.4240553,-33.9248685,"Cape Town, South Africa",748495.01
18.4250078,49.8701377,"Orlová, Czech Republic",37050.45
18.425887,44.8775521,"Gradačac, Bosnia and Herzegovina",71254
18.4402538,60.3392558,"742 42 Öregrund, Sweden",31000
18.466054,69.7531583,"Tromsø, Norway",1631465.6
18.48102,-33.9657883,"Rondebosch, Cape Town, 7701, South Africa",5807320.75
18.495859,-34.0898847,"Muizenberg, Cape Town, 7945, South Africa",38600
18.5305409,54.5188898,"Gdynia, Poland",2056016.18
18.5522531,-33.9116724,"Goodwood, Cape Town, 7460, South Africa",19500
18.5581899,4.3946735,"Bangui, Central African Republic",302947
18.5600956,54.441581,"Sopot, Poland",1848949.58
18.56892,51.2186,"Wielun, Poland",26000
18.5833333,-33.85,"Tierberg, Eikenbosch, Cape Town, 7530, South Africa",699640.06
18.5984437,53.0137902,"Torun, Poland",701875
18.5997397,48.7383777,"972 41 Koš, Slovakia",1164299.7
18.6045805,52.0990723,"Brudzew, Poland",100193.11
18.6294384,-33.8942695,"Bellville, Cape Town, South Africa",972072.41
18.6466384,54.3520252,"Gdańsk, Poland",19159043.38
18.6659272,45.5537543,"Našička ul., 31000, Osijek, Croatia",9253
18.6713802,50.2944923,"Gliwice, Poland",5456737.86
18.6734688,44.5374611,"Tuzla, Bosnia and Herzegovina",375870.4
18.6794304,46.0046295,"Mohács, Hungary",187500
18.6955144,45.5549624,"Osijek, Croatia",4652406.3
18.7013584,59.7595841,"Norrtälje, Sweden",433400
18.7062293,46.3474326,"Szekszárd, 7100 Hungary",1e+05
18.7152845,47.799212,"943 01 Štúrovo, Slovakia",188600
18.7166166,63.2900474,"Örnsköldsvik, Sweden",830961
18.7271241,52.6282252,"Osięciny, Poland",14280
18.7408001,49.2194498,"Žilina, Slovakia",3662534.06
18.7639257,49.9168442,"Strumień, Poland",252828
18.7819365,69.8178242,"Troms, Norway",2e+05
18.7857186,50.3249278,"Zabrze, Poland",384992
18.7877558,47.3164516,"Martonvásár, 2462 Hungary",2301872.49
18.7890491,57.7843699,"624 52 Lärbro, Sweden",519923
18.8056781,45.2879058,"Vinkovci, Croatia",47561.5
18.8132579,49.8649579,"Zaborze, Poland",51611
18.8506923,-33.9469276,"Die Boord, Stellenbosch, 7600, South Africa",35625
18.8548946,48.5905012,"965 01 Žiar nad Hronom, Slovakia",15128
18.860152,-33.9321045,"Stellenbosch, South Africa",2833273.49
18.9038037,50.1790184,"Mikolow, Poland",72010
18.904544,47.3919718,"Érd, Hungary",303100.52
18.9096709,47.3083325,"Százhalombatta, Hungary",397340
18.9157175,50.3483816,"Bytom, Poland",21277
18.9244472,49.1114021,"038 61 Vrútky, Slovakia",165110
18.9290733,47.5563951,"Remeteszőlős, Hungary",212562.9
18.9296062,47.5892196,"Solymár, Hungary",227795
18.9355227,46.9619059,"Dunaújváros, Hungary",110363.8
18.9477092,49.9857805,"Pszczyna, Poland",352820
18.9529586,47.4621396,"Budaörs, Hungary",146530.21
18.9543051,46.1817951,"Baja, Hungary",17241.44
18.9545728,50.2974884,"Chorzow, Poland",307937.5
18.9553238,69.6492047,"Tromsø, Norway",28368807.01
18.9914141,49.0985416,"038 52 Sučany, Slovakia",196590
19.0010204,45.3452377,"Vukovar, Croatia",126820.39
19.0200022,50.1218007,"Tychy, Poland",44535.85
19.0237815,50.2648919,"Katowice, Poland",5167158.8
19.0368975,50.3908291,"Rogoźnik, Poland",423128
19.040235,47.497912,"Budapest, Hungary",136405158.81
19.050868,47.621282,"Budakalász, Hungary",548389.57
19.0583845,49.8223768,"Bielsko-Biala, Poland",1117719.01
19.0668602,47.6795337,"Szentendre, Hungary",1389828.21
19.0886121,42.0965529,"Bar, Montenegro",22622.11
19.0970722,47.3536817,"Dunaharaszti, Hungary",277859.54
19.1203094,50.8118195,"Częstochowa, Poland",352690
19.1371155,48.5761806,"Zvolen, Slovakia",999119.28
19.1461917,48.736277,"Banská Bystrica, Slovakia",1062468.29
19.1949126,50.3216897,"Dabrowa Gornicza, Poland",297500
19.205086,46.6898175,"Akasztó, Hungary",204820
19.2253496,47.5490414,"Csömör, 2141 Hungary",49404
19.2593642,42.4304196,"Podgorica, Montenegro",3110599.52
19.280257,47.6542478,"Veresegyház, 2112 Hungary",163381.19
19.3066002,49.0752393,"Ružomberok, Slovakia",126842
19.3118999,47.1876108,"Dabas, Hungary",204274.4
19.3254913,51.7476048,"Konstantynów Łódzki, Poland",1993031.85
19.3412842,49.8548934,"Andrychów, Poland",78288
19.3605431,47.6007732,"Gödöllő, Hungary",10893537.57
19.364278,52.230618,"Kutno, Poland",1390624
19.4559833,51.7592485,"Łódź, Poland",12259054.3
19.4746024,46.7497582,"Orgovány, 6077 Hungary",214955.45
19.503304,47.162494,Hungary,321133
19.5072743,47.5646742,"Valkó, Hungary",255659.81
19.5684104,53.5959811,"Ilawa, Poland",50928
19.6098344,47.2418477,"Albertirsa, Hungary",19968
19.6192067,49.0811487,"Liptovský Mikuláš, Slovakia",48192
19.6690601,48.3286673,"Lučenec, Slovakia",43121
19.6896861,46.8963711,"Kecskemét, Hungary",340386
19.7065364,52.5463446,"Plock, Poland",408990
19.7188702,64.2019528,"Vindeln, Sweden",115650
19.7584,50.37939,"Wolbrom, Poland",151654.86
19.8186982,41.3275459,"Tirana, Albania",1898159.65
19.8395586,50.0968861,"Rząska, Poland",757160.5
19.8664265,47.8132903,"Gyöngyöstarján, Hungary",47991
19.9223461,39.6249838,"Corfu, Greece",45000
19.9294927,47.7772651,"Gyöngyös, Hungary",55639
19.9348339,60.0970945,"Mariehamn, Åland Islands",264516
19.9449799,50.0646501,"Kraków, Poland",31481486.85
19.9802157,50.1593023,"Michałowice, Poland",121500
20.0647971,49.9870619,"Wieliczka, Poland",9223
20.1414253,46.2530102,"Szeged, Hungary",14905193.03
20.1583303,51.9547169,"Skierniewice, Poland",1615849.5
20.1824712,47.1621355,"Szolnok, Hungary",6896
20.2080173,49.0591265,"059 21 Svit, Slovakia",90270
20.2182306,49.137508,"Vysoké Tatry, Slovakia",98291.69
20.2252821,67.8557995,"Kiruna, Sweden",3337722.67
20.25623,51.76623,"Rawa Mazowiecka, Poland",82728
20.2630354,63.8258471,"Umeå, Sweden",23621212.06
20.2655339,39.5061499,"Igoumenitsa 461 00, Greece",152400
20.295414,49.0511221,"Poprad, Slovakia",82912
20.3772284,47.9025348,"Eger, Hungary",17400
20.4360031,49.5570923,"Łącko, Poland",226385.38
20.4549189,50.0751569,"Dziewin, Poland",91750.8
20.4801193,53.778422,"Olsztyn, Poland",3960433.4
20.5216182,51.982047,"Mszczonow, Poland",502536
20.5287918,52.5111435,"Załuski, Poland",39851.08
20.5504687,52.0755453,"Budy-Grzybek, Poland",82800
20.5526534,46.8635641,"Szarvas, 5540 Hungary",1513253
20.5692179,38.1753675,"Cephalonia, Greece",87287
20.6169567,52.1985472,"Błonie, Poland",49283
20.6285677,50.8660773,"Kielce, Poland",508210.53
20.7153326,49.6174535,"Nowy Sacz, Poland",143445.84
20.7297053,52.3912805,"Czosnów, Poland",49181
20.7320072,38.0804511,"Markopoulo 280 86, Greece",303306
20.7363644,46.4107596,"Tótkomlós, Hungary",397269
20.7517155,38.9592649,"Preveza, Greece",743883.18
20.7712844,38.1539645,"Poros, Greece",259045.25
20.7784384,48.1034775,"Miskolc, Hungary",1000696.52
20.7794609,47.9866329,"Bükkaranyos, 3554 Hungary",45742.5
20.7852108,52.4072227,"Suchocin, Poland",108529
20.7972326,52.2103507,"Ożarów Mazowiecki, Poland",264240
20.8016481,41.1230977,"Ohrid, Macedonia (FYROM)",89583.33
20.8156334,52.1446983,"Komorów, Poland",39805
20.8537466,39.6650288,"Ioannina, Greece",5446281.08
20.8595396,48.1041265,"Felsőzsolca, Hungary",489263.9
20.8621312,52.3578522,"Kiełpin, Poland",8277
20.8809509,39.2076669,"Filippiada 482 00, Greece",65184
20.8869862,52.3336578,"Łomianki, Poland",684063.9
20.8988271,37.7881604,"Zakinthos, Greece",54215
20.9158894,52.1414497,"Falenty, Poland",240299
20.9170219,52.3780696,"Jabłonna, Poland",382340.29
20.9200851,52.1537625,"Raszyn, Poland",985317.7
20.950917,64.750244,"Skellefteå, Sweden",1367573.52
20.9715269,42.0069115,"Tetovo, Macedonia (FYROM)",20400
20.9846652,64.8356616,"934 32 Kåge, Sweden",211356
20.9858407,50.0121011,"Tarnow, Poland",52830.08
20.9876839,39.1582421,"Arta 471 00, Greece",267261
20.99519,53.56354,"Szczytno, Poland",161895
21.0122287,52.2296756,"Warsaw, Poland",140144047.17
21.1014146,52.2467401,"Serocka, Warszawa, Poland",28611
21.117722,52.0938717,"Konstancin-Jeziorna, Poland",83898
21.1442794,55.7032948,"Klaipėda, Lithuania",717794.93
21.1713844,48.6370535,"Šaca, Slovakia",8667
21.2086793,45.7488716,"Timișoara, Romania",5504486.28
21.2354266,52.1368197,"Józefów, Poland",71940
21.2361263,64.6861026,"Skelleftehamn, 932 32 Skelleftehamn, Sweden",644184.4
21.2393119,49.0018324,"Prešov, Slovakia",234360
21.2461837,48.7366124,"040 01 Sever, Slovakia",319924.54
21.2570841,48.7092508,"Košice-Juh, Slovakia",82875.78
21.2610746,48.7163857,"Košice, Slovakia",7771542.48
21.2616248,52.1053186,"Otwock, Poland",1116771.8
21.2784255,46.6473027,"Gyula, Hungary",104223
21.3122677,46.1865606,"Arad, Romania",753753.39
21.3292164,41.0296773,"Bitola, Macedonia (FYROM)",413547
21.3371527,62.4728387,"64200 Närpes, Finland",566561
21.3456627,52.1124571,"Świerk, Otwock, Poland",86880
21.402722,60.807601,"23500 Uusikaupunki, Finland",802694
21.4095934,38.6244719,"Agrinio, Greece",185316.15
21.4131222,40.7845262,"Florina 531 00, Greece",24864.12
21.4238101,50.287063,"Mielec, Poland",1419419
21.4273299,40.0837626,"Grevena 511 00, Greece",79007
21.4279956,41.9973462,"Skopje, Macedonia (FYROM)",6149483.8
21.430415,38.3686739,"Missolonghi 302 00, Greece",4656
21.4424938,42.0108093,"Chair, Skopje 1000, Macedonia (FYROM)",963
21.4432257,37.6718487,"Pyrgos 271 00, Greece",211798
21.4800364,65.316698,"Piteå, Sweden",7634497
21.5527922,41.3440827,"Prilep, Macedonia (FYROM)",469943.51
21.5599924,60.8192647,"23600 Kalanti, Finland",186400
21.5647066,57.3937216,"Ventspils, Latvia",146697.77
21.6164564,63.095089,"Vaasa, Finland",4178536.94
21.6273123,47.5316049,"Debrecen, Hungary",10616467.93
21.6551122,48.3960601,"Sátoraljaújhely, Hungary",191366
21.6887028,65.8251188,"Boden, Sweden",510850
21.7120078,70.2191733,"Sør-Tverrfjord, Norway",142890
21.7244053,47.9495324,"Nyíregyháza, Hungary",155371
21.7339845,61.2023562,"27100 Eurajoki, Finland",3410957.05
21.734574,38.2466395,"Patras, Greece",2137034.84
21.7678951,39.5557317,"Trikala 421 00, Greece",393171
21.7809193,38.3019603,"Rio 265 04, Greece",32408849.15
21.7898132,40.3005808,"Kozani 501 00, Greece",1521399.45
21.790888,47.9522429,"Nyíregyháza, Oros, 4551 Hungary",146400
21.7974178,61.4851393,"Pori, Finland",333170.2
21.8170067,38.3130039,"Agios Vasileios 265 04, Greece",81908
21.8232918,38.2983189,"Platani 265 04, Greece",939997.36
21.8750009,61.4301935,"28400 Ulvila, Finland",135600
21.9189438,47.0465005,"Oradea, Romania",378844.3
21.9214049,39.3640258,"Karditsa 431 00, Greece",306235.55
21.969309,51.4164431,"Pulawy, Poland",5749818.4
21.9991196,50.0411867,"Rzeszow, Poland",4933816.56
22.1309558,61.1295802,"27510 Eura, Finland",324200
22.1567026,65.584819,"Luleå, Sweden",23030875.89
22.253360700000002,52.407031,"Sokołów Podlaski, Poland",38100
22.2649167,60.4516946,"Yliopistonkatu, 20100 Turku, Finland",21856819.57
22.2666303,60.4518126,"Turku, Finland",17314519.36
22.287883,48.6208,"Uzhhorod, Zakarpats'ka oblast, Ukraine",242927.5
22.3022414,60.3010824,"21600 Pargas, Finland",72298
22.3283773,60.4161846,"20760 Piispanristi, Finland",192775
22.3832495,38.3772936,"Galaxidi, Greece",293924.57
22.3841266,60.4095118,"Kaarina, Finland",46990
22.3849333,58.228604,"Nasva, Saare County, Estonia",67676
22.3943257,44.7284621,"Orșova 225200, Romania",58020
22.4144481,40.7943587,"Giannitsa 581 00, Greece",20181.6
22.4191254,39.6390224,"Larissa, Greece",305903
22.430264,37.074461,"Sparti 231 00, Greece",66160
22.4349003,38.8959734,"Lamia 351 00, Greece",1065404
22.492169,56.6653019,"Saldus, Saldus pilsēta, Latvia",89961.1
22.5058399,40.2805592,"Katerini 601 00, Greece",579000
22.5406929,40.9862518,"Axioupoli 614 00, Greece",646118.55
22.5684463,51.2464536,"Lublin, Poland",5593876.21
22.5735489,40.7822677,"Koufalia 571 00, Greece",19999
22.5897037,40.4472604,"Methoni 600 66, Greece",211541.9
22.5927946,38.6390583,"Amfikleia 350 02, Greece",577656.5
22.6471336,63.4079847,"66850 Jeppo, Finland",174400
22.6597342,44.6369227,"Drobeta-Turnu Severin, Romania",17655
22.660998,37.82133,"Nemea 205 00, Greece",114700
22.6914272,51.2168207,"Świdnik, Poland",1016155
22.6966088,63.6744036,"Jakobstad, Finland",36740
22.7307827,40.6262751,"Chalastra 573 00, Greece",77776.25
22.7720828,58.8315118,"Hiiu County, Estonia",1995225.06
22.7948195,63.1454739,"62375 Ylihärmä, Finland",101325
22.8008984,37.9375856,"Zevgolateio 200 01, Greece",104137.25
22.8015174,40.6717164,"Sindos, Greece",94060
22.8015531,37.5673173,"Nafplion, Greece",353498.94
22.8504337,62.787735,"Seinäjoki, Finland",94037.89
22.8575926,47.8016702,"Satu Mare, Romania",1179153.2
22.8753674,40.9937071,"Kilkis 611 00, Greece",231000
22.8923689,37.5401889,"Drepano 210 60, Greece",18467.4
22.9151332,61.3444047,"38200 Vammala, Finland",842335.48
22.9186929,57.0314909,"Pūre, Pūres pagasts, LV-3124, Latvia",436999
22.9322383,37.9386365,"Corinth 201 00, Greece",470580.89
22.942159,39.3621896,"Volos, Greece",6213335.81
22.9444191,40.6400629,"Thessaloniki, Greece",40523484.95
22.9530294,40.5827028,"Kalamaria, Greece",2327931.74
22.9754118,37.8783815,"Aghia Paraskevi 201 00, Greece",36828236.7
22.9896482,40.6027503,"Pylaia, Greece",296352.5
22.998361,38.6528663,"Atalanti 352 00, Greece",108743
23.019646,40.5485201,"Thermi 570 01, Greece",28965369.78
23.0337462,63.7279966,"68500 Kronoby, Finland",93900
23.0378368,42.6051862,"Pernik, Bulgaria",19560
23.0650223,63.1011971,"62200 Kauhava, Finland",431225
23.0778126,60.397278,"24800 Halikko, Finland",49680
23.0943385,42.0208569,"Blagoevgrad, Bulgaria",607975
23.1250337,63.8415002,"Kokkola, Finland",533311.92
23.1469675,42.7074024,"1320 Bankya, Bulgaria",189480
23.15319,56.969664,"Tukums, Tukuma pilsēta, Latvia",36180
23.2154337,42.8130176,"2230 Kostinbrod, Bulgaria",106443.26
23.2601119,47.2555011,"Jibou 455200, Romania",42340
23.2715496,69.9687376,"Alta, Norway",280271.4
23.3136823,55.9349085,"Šiauliai, Lithuania",680432.19
23.3218675,42.6977082,"Sofia, Bulgaria",53210064.28
23.3430496,37.9943201,"Megara 191 00, Greece",1274075.78
23.3626146,54.5553929,"Marijampolė, Lithuania",4320
23.3754021,45.408894600000004,"Petroșani, Romania",11235
23.3856157,45.1776245,"Bumbești-Jiu, Romania",3800
23.454723,37.9220464,"Eantio, Greece",242000
23.4857583,60.8038426,"31600 Jokioinen, Finland",4036654.59
23.5004731,40.9084768,"Nigrita 622 00, Greece",201000
23.5008508,38.0750425,"Mandra 196 00, Greece",230004.45
23.5105576,49.2760303,"Truskavets, Lviv Oblast, Ukraine",5850
23.5280223,37.9510555,"Ampelakia 189 02, Greece",297072.66
23.5366453,38.3275438,"Tanagra 320 09, Greece",248130
23.5427653,40.29485,"Ormylia 630 71, Greece",537000
23.5528803,43.2102375,"Vratsa, Bulgaria",335789.6
23.5677089,37.9656089,"Perama, Greece",621957.06
23.6050695,38.4645245,"Chalcis 341 00, Greece",151707
23.6183351,37.961782,"Keratsini, Greece",443400
23.6236353,46.7712101,"Cluj-Napoca, Romania",8161794.93
23.6354576,38.5176199,"Nea Artaki, Greece",54560
23.6391172,38.3080648,"Oinofyta 320 11, Greece",1259802.3
23.640277,37.946524,"Piraeus (Peiraia Anatolikes Kyklades), Pireas 185 47, Greece",165079.12
23.6469832,37.9429857,"Pireas, Greece",6712615.94
23.6469955,38.0123564,"Athinas, Chaidari 124 62, Greece",125616
23.6642751,38.0052981,"Chaidari, Greece",297487
23.6652251,37.9449872,"Faliro, Pireas 185 47, Greece",195600
23.6720959,38.4251725,"Vasiliko 340 02, Greece",266772
23.6811084,37.9959859,"Egaleo, Greece",2826697
23.6887439,38.0109715,"Peristeri, Greece",134714
23.6927668,38.0693983,"Athinas, Ano Liosia 133 44, Greece",199626
23.6939863,37.9492563,"Metamorfosi, Kallithea 176 73, Greece",685703.86
23.6973321,37.9604041,"Kallithea, 176 76, Greece",431028
23.6987635,37.955655899999996,"Kallithea, Greece",809933.89
23.7006539,37.9253691,"Palaio Faliro, Greece",543991.84
23.7101879,37.9389229,"Ag. Paraskevi, Nea Smirni 171 22, Greece",256440
23.7117556,37.9442881,"Nea Smyrni, Greece",162600
23.7151399,37.9183577,"Athinas, Alimos 174 55, Greece",33200
23.7186146,37.9168548,"Alimos, Greece",128000
23.7213541,56.6511091,"Jelgava, Latvia",549315.09
23.7219903,38.0271706,"Agioi Anargyroi, Greece",405264.15
23.7246154,43.7755615,"3320 Kozloduy, Bulgaria",190830
23.7275388,37.9838096,"Athens, Greece",190166849.91
23.7294538,38.0707702,"Ag. Dimitrios, Acharnes 136 75, Greece",231455
23.7331536,37.9670002,"Vouliagmenis 4 & Kokkini, Athens, Athanasiou Diakou, Athina 117 43, Greece",489381
23.733913,55.6382839,"Baisogala, Lithuania",3185
23.738064,38.0852204,"Acharnes, Greece",976889.78
23.7457984,37.9974566,"Poligono, Athina 113 63, Greece",357200
23.7501561,38.0441541,"Ionia, Nea Ionia 142 31, Greece",2521141.16
23.7513013,37.9593331,"Vyronas, Greece",403365
23.7530327,38.0130742,"Galatsi, Greece",526090.98
23.7533236,37.9461025,"Ano Ilioupoli, Ilioupoli 163 45, Greece",223986
23.753752,37.9059632,"Argyroupoli, Greece",269040
23.7550447,37.8650426,"Glyfada, Greece",516876
23.7569706,37.9679885,"Kesariani, Greece",373144.48
23.7604527,37.8453451,"Voula, Greece",388046.1
23.7609305,38.0632286,"Metamorfosi, Greece",40080
23.7609535,61.4977524,"Tampere, Finland",37864581.83
23.7617382,37.9768245,"Zografou, Greece",138476
23.7711851,37.8052146,"Athens Astir Palace Beach Resort, Vouliagmeni 166 71, Greece",14532220.56
23.7725723,38.0120968,"Psychiko, Greece",50000
23.773922,37.827305,"Athinas, Vari Voula Vouliagmeni, Greece",4932341.65
23.7754127,37.8216582,"Vouliagmeni 166 71, Greece",1206652.2
23.7766786,38.0602735,"Paleo Iraklio, Iraklio 141 22, Greece",17548
23.7933663,42.9076508,"Botevgrad, Bulgaria",561754.35
23.7946578,38.0625172,"Pefki, Greece",261744
23.7947839,38.0045025,"HOLARGOS, Cholargos 155 61, Greece",2082299
23.7948239,44.2731574,"Braniște, Romania",21533.75
23.7948808,44.3301785,"Craiova, Romania",780698.48
23.7986048,38.0026476,"Cholargos, Greece",851989.62
23.7986297,38.0213307,"Chalandri, Greece",2824648.5
23.7999176,37.9955836,"Ano Cholargos, Cholargos 155 61, Greece",212400
23.802873,37.8334351,"Vari, Greece",1374307.76
23.8049485,38.0561688,"Marousi, 151 22, Greece",537387.73
23.8070966,38.0646578,"Athinas, Marousi, Greece",1069663.45
23.807655,38.0549562,"Marousi, Greece",6033118.47
23.8083101,38.0736817,"KIFISSIA, Kifisia 145 61, Greece",2640595.69
23.8146974,38.0767848,"Kifisia, Greece",415317.64
23.8218079,38.0135829,"Agia Paraskevi, Greece",762499
23.8227792,38.0833774,"Kifissia, Greece",259382.34
23.8458791,38.0281835,"Athinas, Chalandri 152 38, Greece",289522.82
23.848306,37.993481,"Glyka Nera, Greece",340593.27
23.8522263,37.9553334,"Paiania 190 02, Greece",3903125.65
23.8548387,38.0117509,"Gerakas, Greece",1040190
23.8584737,38.0457568,"Attica, Greece",72425.5
23.8603199,38.1317568,"Anixi, Greece",87720
23.8676724,52.7007132,"Białowieża, Poland",1405777
23.8696276,38.0476296,"Penteli, Greece",640261
23.8703713,38.0132272,"Pallini, Greece",309360
23.8726503,37.9011442,"Koropi 194 00, Greece",1965283.33
23.8730009,54.8218989,"Garliava, Lithuania",127400
23.8835158,38.0035103,"Pallini, Greece",1881173.04
23.8865431,58.9696728,"Lääne County, Estonia",175500
23.9035965,54.8985207,"Kaunas, Lithuania",12754041.02
23.9070776,37.9646408,"Spata 190 04, Greece",1785069.86
23.9437715,37.733796,"Anavyssos 190 13, Greece",17776859.71
23.9476279,64.2578615,"85100 Kalajoki, Finland",69610
23.9484156,37.9356467,"Athens International Airport (ATH), Attiki Odos, Spata Artemida 190 04, Greece",616579.6
23.9489589,54.830978,"Rokai 46159, Lithuania",411171.6
23.9577279,55.2881309,"Kėdainiai, Lithuania",62060
23.96337,44.3329821,"Pielești 207450, Romania",204374.27
23.9763412,37.8071796,"Keratea 190 01, Greece",63922
24.0059241,38.0234457,"Rafina 190 09, Greece",61021
24.0180367,35.5138298,"Chania, Greece",10430279.46
24.029717,49.839683,"Lviv, Lviv Oblast, Ukraine",677334.39
24.0463999,37.720531,"Lavrion 195 00, Greece",1249943.2
24.0576632,37.714177,"Lavrio, Greece",577247.58
24.0674709,60.251176,"Lohja, Finland",352039.95
24.1051864,56.9496487,"Riga, Latvia",27397427.74
24.1255826,45.7983273,"Sibiu, Romania",1110278
24.1276643,65.8417085,"Haparanda, Sweden",34882
24.1520236,65.847301,"Tornio, Finland",99532
24.3335662,42.1927654,"Pazardzhik, Bulgaria",295656.59
24.3522718,56.8564288,"Salaspils, Salaspils pilsēta, Latvia",943200
24.3574084,61.6774395,"35300 Orivesi, Finland",79466
24.3693179,45.0996753,"Râmnicu Vâlcea, Romania",180262
24.3716904,44.4301677,"Slatina, Romania",115120
24.4120176,46.4764034,"Vidrasău 547612, Romania",211917.8
24.4556432,60.2236523,"02520 Lapinkylä, Finland",786991
24.4590243,60.9928787,"Hämeenlinna, Finland",48670
24.4821552,35.3643615,"Rethimno 741 00, Greece",22278922.36
24.4890979,47.1392617,"Bistrița, Romania",385441.23
24.509583,62.0211096,"35700 Vilppula, Finland",167400
24.5104349,60.1362425,"Jorvas, 02420 Kyrkslätt, Finland",565625.25
24.53146,60.155736,"Masala, 02430 Kirkkonummi, Finland",743881
24.5335825,64.072342,"84100 Ylivieska, Finland",44422
24.5475697,59.4294432,"Tabasalu, Harju County, Estonia",280679.5
24.5514392,46.5385862,"Târgu Mureș, Romania",381600
24.603189,56.879635,Latvia,196061.58
24.6227437,42.1782591,"4205 Kostievo, Bulgaria",34266.75
24.6460045,60.9200887,"14200 Turenki, Finland",46400
24.6494427,60.4873875,"05100 Röykkä, Finland",46920
24.6559001,60.2054911,"Espoo, Finland",167600799.89
